last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Johnson,Bill,1954-11-10,M,rep,OH,6,Republican,http://billjohnson.house.gov,1710 Longworth HOB; Washington DC 20515-3506,202-225-5705,http://billjohnson.house.gov/contact/default.aspx,http://billjohnson.house.gov/constituentservices/opendoorsschedule.htm,RepBillJohnson,RepBillJohnson,170477096312258,RepBillJohnson,UCtF08Ay71haDRoJosRN2P_Q,J000292,02046,N00032088,,623472,412460,120649,Bill Johnson (Ohio),gIQAHF5YKP,21162,Bill Johnson (Ohio politician)
Johnson,Eddie,1935-12-03,F,rep,TX,30,Democrat,http://ebjohnson.house.gov,2468 Rayburn HOB; Washington DC 20515-4330,202-225-8885,https://ebjohnson.house.gov/contact/email-me,http://ebjohnson.house.gov/common/rss//index.cfm?rss=21,RepEBJ,CongresswomanEBJtx30,84096022067,RepEddieBJohnson,UCVKp8BtjW708H4eXJJQgUYw,J000126,00599,N00008122,,23352,400204,27098,,gIQAutVSAP,39305,Eddie Bernice Johnson
Johnson,Henry,1954-10-02,M,rep,GA,4,Democrat,http://hankjohnson.house.gov,2240 Rayburn HOB; Washington DC 20515-1004,202-225-1605,https://hankjohnson.house.gov/contact-me/email-me,http://hankjohnson.house.gov/rss.xml,RepHankJohnson,115356957005,115356957005,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,J000288,01843,N00027848,,1020576,412199,68070,"Henry C. Johnson, Jr.",gIQAC8oUAP,20712,Hank Johnson
Johnson,Ron,1955-04-08,M,sen,WI,,Republican,http://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,http://www.ronjohnson.senate.gov/public/index.cfm/contact,http://www.ronjohnson.senate.gov/public/index.cfm/rss/feed,SenRonJohnson,senronjohnson,186181661410703,SenatorRonJohnson,UCG9XyTVtOAs7VX_q_QVHoaw,J000293,02086,N00032546,S345,62835,412496,126217,Ron Johnson (Wisconsin),gIQAYIfTKP,41111,Ron Johnson (U.S. politician)
Johnson,Sam,1930-10-11,M,rep,TX,3,Republican,http://samjohnson.house.gov,2304 Rayburn HOB; Washington DC 20515-4303,202-225-4201,http://samjohnson.house.gov/contact/,http://samjohnson.house.gov/news/rss.aspx,SamsPressShop,RepSamJohnson,52454091867,RepSamJohnson,UCmzL7gzMX6-bgS9HNt8a8TA,J000174,00603,N00008028,,18711,400206,27079,,gIQAltpUAP,29143,Sam Johnson
Jones,Walter,1943-02-10,M,rep,NC,3,Republican,http://jones.house.gov,2333 Rayburn HOB; Washington DC 20515-3303,202-225-3415,https://jones.house.gov/contact-me/email-me,http://jones.house.gov/rss.xml,RepWalterJones,15083070102,15083070102,RepWalterJones,UCZdvBD1F5FXAQyJFD2aTiWA,J000255,00612,N00002299,,36693,400209,21785,Walter B. Jones,gIQALhiUAP,29546,"Walter B. Jones, Jr."
Jordan,Jim,1964-02-17,M,rep,OH,4,Republican,http://jordan.house.gov,1524 Longworth HOB; Washington DC 20515-3504,202-225-2676,http://jordan.house.gov/contact/,http://jordan.house.gov/news/rss.aspx,Jim_Jordan,repjimjordan,35499336459,RepJimJordan,UCPFBhS00ivPV585GlnNlyqA,J000289,01868,N00027894,,1022879,412226,8158,Jim Jordan,gIQAjcfUAP,20738,Jim Jordan (U.S. politician)
Kaptur,Marcy,1946-06-17,F,rep,OH,9,Democrat,http://kaptur.house.gov,2186 Rayburn HOB; Washington DC 20515-3509,202-225-4146,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml,http://kaptur.house.gov/index.php?format=feed&amp;type=rss,RepMarcyKaptur,RepresentativeMarcyKaptur,173753129419169,USRepMarcyKaptur,UCIJUNf22o09nO02oQPLKQ6w,K000009,00616,N00003522,,1458,400211,27016,,gIQApw7AAP,15029,Marcy Kaptur
Keating,William,1952-09-06,M,rep,MA,9,Democrat,http://keating.house.gov,315 Cannon HOB; Washington DC 20515-2109,202-225-3111,https://forms.house.gov/keating/webforms/contact.shtml,http://keating.house.gov/index.php?format=feed&amp;type=rss,USRepKeating,Congressman.Keating,183092598372008,RepBillKeating,UC7KPV4xdxO2dms9vl6tETmg,K000375,02025,N00031933,,61856,412435,4743,,gIQA23JXKP,21140,Bill Keating (politician)
Kelly,Mike,1948-05-10,M,rep,PA,3,Republican,http://kelly.house.gov,1519 Longworth HOB; Washington DC 20515-3803,202-225-5406,https://kelly.house.gov/contact-me/email-me,http://kelly.house.gov/rss.xml,MikeKellyPA,191056827594903,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,K000376,02051,N00031647,,62696,412465,119463,Mike Kelly,gIQAXuVWKP,21167,Mike Kelly (Pennsylvania politician)
Kind,Ron,1963-03-16,M,rep,WI,3,Democrat,http://kind.house.gov,1502 Longworth HOB; Washington DC 20515-4903,202-225-5506,https://kindforms.house.gov/email-ron,http://kind.house.gov/common/rss/?rss=52,RepRonKind,repronkind,89152017954,RepRonKind,UC0_BilariURHwSHf9baGykg,K000188,01498,N00004403,,45870,400218,630,Ron Kind,gIQA0kXHAP,29769,Ron Kind
King,Peter,1944-04-05,M,rep,NY,2,Republican,http://peteking.house.gov,339 Cannon HOB; Washington DC 20515-3202,202-225-7896,https://peteking.house.gov/contact/email-me,http://peteking.house.gov/rss.xml,RepPeteKing,,,RepPeterKing,UCbyQC19DsAq01oDBfZn_diw,K000210,00635,N00001193,,26487,400219,26968,Peter T. King,gIQAr6fAAP,29375,Peter T. King
King,Steve,1949-05-28,M,rep,IA,4,Republican,https://steveking.house.gov,2210 Rayburn HOB; Washington DC 20515-1504,202-225-4426,https://forms.house.gov/king/webforms/issue_subscribe.html,http://steveking.house.gov/index.php?format=feed&amp;type=rss,SteveKingIA,stevekingia,134325379926458,stevekingia,UCvdJ--cxsVyght3ZDise0mw,K000362,01724,N00025237,,1003590,400220,10853,Steve King,gIQA958MAP,20325,Steve King
Kinzinger,Adam,1978-02-27,M,rep,IL,16,Republican,http://kinzinger.house.gov,1221 Longworth HOB; Washington DC 20515-1316,202-225-3635,https://kinzinger.house.gov/email-adam,http://kinzinger.house.gov/common/rss//index.cfm?rss=49,RepKinzinger,RepKinzinger,187811174579106,RepAdamKinzinger,UCjDHxyjndxxhjuPWyEBc7UA,K000378,02014,N00030667,,62573,412421,116559,Adam Kinzinger,gIQARqVWKP,21128,Adam Kinzinger
Kirk,Mark,1959-09-15,M,sen,IL,,Republican,http://www.kirk.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,http://www.kirk.senate.gov/?p=comment_on_legislation,http://kirk.senate.gov/rss/?p=hot_topic,SenatorKirk,SenatorKirk,116381528428230,SenatorKirk,UCJ-pgDYehtW_7VdKtNuv7EA,K000360,01647,N00012539,S339,85221,400222,33502,Mark Kirk,gIQAfhXHAP,20115,Mark Kirk
Kline,John,1947-09-06,M,rep,MN,2,Republican,http://kline.house.gov,2439 Rayburn HOB; Washington DC 20515-2302,202-225-2271,http://kline.house.gov/contact/,http://kline.house.gov/common/rss/?rss=47,RepJohnKline,repjohnkline,770135879667732,repjohnkline,UCq-OxgMJUAZEGBT8q2JT9NQ,K000363,01733,N00004436,,1003596,400224,20311,John Kline,gIQAW0U3DP,20333,John Kline (politician)
Labrador,Raúl,1967-12-08,M,rep,ID,1,Republican,http://labrador.house.gov,1523 Longworth HOB; Washington DC 20515-1201,202-225-6611,https://labradorforms.house.gov/email-me,http://labrador.house.gov/common/rss//index.cfm?rss=49,Raul_Labrador,raul.r.labrador,180970951936493,RepLabrador,UC1KKgNc0j8CoAGnWEJfhxJA,L000573,02011,N00031377,,94987,412419,57391,Raul Labrador,gIQAfl8vKP,21125,Raúl Labrador
Lamborn,Doug,1954-05-24,M,rep,CO,5,Republican,http://lamborn.house.gov,2402 Rayburn HOB; Washington DC 20515-0605,202-225-4422,https://lambornforms.house.gov/contact-form,http://lamborn.house.gov/news-rss-graphic/news-rss-graphic/,RepDLamborn,CongressmanDougLamborn,45059452286,CongressmanLamborn,UCaYsGYMniq4nwBBMKFIwsow,L000564,01834,N00028133,,1022846,412191,2698,Doug Lamborn,gIQAN69TAP,20704,Doug Lamborn
Lance,Leonard,1952-06-25,M,rep,NJ,7,Republican,http://lance.house.gov,2352 Rayburn HOB; Washington DC 20515-3007,202-225-5361,https://lance.house.gov/contact-me1,http://lance.house.gov/rss-button/rss-button/,RepLanceNJ7,CongressmanLance,100830109970339,CongressmanLance,UCASO5iqjLfU4jo8xKKZIq8g,L000567,01936,N00000898,,1031349,412290,4443,,gIQAi49TAP,20929,Leonard Lance
Langevin,James,1964-04-22,M,rep,RI,2,Democrat,http://langevin.house.gov,109 Cannon HOB; Washington DC 20515-3902,202-225-2735,https://langevin.house.gov/contact-me/email-me,http://langevin.house.gov/rss.xml,JimLangevin,CongressmanJimLangevin,6578978441,jimlangevin,UCQ1sth-7umw1k-fSVqdfRTg,L000559,01668,N00009724,,86608,400230,55787,Jim Langevin,gIQABs8MAP,20136,James Langevin
Lankford,James,1968-03-04,M,sen,OK,,Republican,http://www.lankford.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5754,,,SenatorLankford,SenatorLankford,130873066975024,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,L000575,02050,N00031129,S378,1033847,412464,124938,James Lankford,gIQAcjhZKP,21166,James Lankford
Larsen,Rick,1965-06-15,M,rep,WA,2,Democrat,http://larsen.house.gov,2113 Rayburn HOB; Washington DC 20515-4702,202-225-2605,http://larsen.house.gov/contact-rick/email-rick,http://larsen.house.gov/rss.xml,RepRickLarsen,RepRickLarsen,135654683137079,congressmanlarsen,UCMv7LsJtiyO4AJcbRux5CxQ,L000560,01675,N00009759,,86610,400232,56231,,,20145,Rick Larsen
Larson,John,1948-07-22,M,rep,CT,1,Democrat,http://larson.house.gov,1501 Longworth HOB; Washington DC 20515-0701,202-225-2265,https://forms.house.gov/larson/contact_new.html,http://www.larson.house.gov/index.php?format=feed&amp;type=rss,RepJohnLarson,RepJohnLarson,6352928631,RepJohnLarson,UCGPsvFF-9WfpdRSCcCrPLiQ,L000557,01583,N00000575,,36596,400233,17188,John B. Larson,gIQAmHHN9O,29908,John B. Larson
Latta,Robert,1956-04-18,M,rep,OH,5,Republican,http://latta.house.gov,2448 Rayburn HOB; Washington DC 20515-3505,202-225-6405,https://latta.house.gov/contact/contactform.htm,http://latta.house.gov/news/rss.aspx,BobLatta,boblatta,100000004848334,CongressmanBobLatta,UCVSBVHoWu-eWnBBQaMKZ_sQ,L000566,01885,N00012233,,1028071,412256,9926,Robert E. Latta,gIQAYPcwKP,20755,Bob Latta
Leahy,Patrick,1940-03-31,M,sen,VT,,Democrat,http://www.leahy.senate.gov,437 Russell Senate Office Building Washington DC 20510,202-224-4242,https://www.leahy.senate.gov/contact/,http://www.leahy.senate.gov/rss/feeds/press/,SenatorLeahy,SenatorPatrickLeahy,178569152181267,SenatorPatrickLeahy,UC46QHVobf7FO-tWehsRoDog,L000174,01383,N00009918,S057,1552,300065,53353,Patrick Leahy,gIQAQnnb9O,14307,Patrick Leahy
Lee,Barbara,1946-07-16,F,rep,CA,13,Democrat,http://lee.house.gov,2267 Rayburn HOB; Washington DC 20515-0513,202-225-2661,http://lee.house.gov/contact-the-office/email-me,http://lee.house.gov/rss.xml,RepBarbaraLee,RepBarbaraLee,92190287786,RepLee,UCnRgK2MXAQOUau0JXqseeNA,L000551,01501,N00008046,,54579,400237,8315,,gIQArxTS9O,29778,Barbara Lee
Lee,Mike,1971-06-04,M,sen,UT,,Republican,http://www.lee.senate.gov,361A Russell Senate Office Building Washington DC 20510,202-224-5444,http://www.lee.senate.gov/public/index.cfm/contact,http://www.lee.senate.gov/public/index.cfm/rss/feed,SenMikeLee,senatormikelee,178081365556898,senatormikelee,UCplVxs_j_sLAt0fkplXcl4A,L000577,02080,N00031696,S346,9267977,412495,66395,Mike Lee,gIQAwTVWKP,41110,Mike Lee (U.S. politician)
Levin,Sander,1931-09-06,M,rep,MI,9,Democrat,http://levin.house.gov,1236 Longworth HOB; Washington DC 20515-2209,202-225-4961,https://levin.house.gov/contact-me/email-me,http://levin.house.gov/rss.xml,RepSandyLevin,RepSandyLevin,223726364320243,mi12yes,UCkVlSO4vhgPTgWYzY29Z7Gg,L000263,00683,N00003950,,251,400238,26918,Sander Levin,gIQAv24SAP,15033,Sander Levin
Lewis,John,1940-02-21,M,rep,GA,5,Democrat,http://johnlewis.house.gov,343 Cannon HOB; Washington DC 20515-1005,202-225-3801,https://johnlewis.house.gov/contact-me/email-me-zip,http://johnlewis.house.gov/rss.xml,RepJohnLewis,RepJohnLewis,82737208404,repjohnlewis,UC_jpkZzdyGhTBGBZ3UTNwjA,L000287,00688,N00002577,,2528,400240,26820,John Lewis (Georgia),gIQAaw4SAP,15431,John Lewis (Georgia politician)
Lipinski,Daniel,1966-07-15,M,rep,IL,3,Democrat,http://lipinski.house.gov,2346 Rayburn HOB; Washington DC 20515-1303,202-225-5701,https://lipinskiforms.house.gov/contact-form,http://www.lipinski.house.gov/common/rss//index.cfm?rss=25,RepLipinski,repdanlipinski,103286879730089,lipinski03,UC4-dyxzIODTMk1-12QPEpoQ,L000563,01781,N00027239,,1013046,400630,33692,Daniel Lipinski,gIQAJLoPMP,20508,Dan Lipinski
LoBiondo,Frank,1946-05-12,M,rep,NJ,2,Republican,http://lobiondo.house.gov,2427 Rayburn HOB; Washington DC 20515-3002,202-225-6572,https://lobiondo.house.gov/contact-me/email-me,http://lobiondo.house.gov/rss.xml,RepLoBiondo,FrankLoBiondo,,USRepFrankLoBiondo,UCXBUOE1MAEUMNIg67sivY9Q,L000554,00699,N00000851,,30867,400244,21890,Frank LoBiondo,gIQA0WNqAP,29539,Frank LoBiondo
Loebsack,David,1952-12-23,M,rep,IA,2,Democrat,http://loebsack.house.gov,1527 Longworth HOB; Washington DC 20515-1502,202-225-6576,https://loebsack.house.gov/forms/writeyourrep/,http://loebsack.house.gov/news/rss.aspx,DaveLoebsack,DaveLoebsack,291731316748,congressmanloebsack,UC0biZWEJAKHctxbmXfXJnOg,L000565,01846,N00027741,,1022883,412209,68964,Dave Loebsack,gIQAzr4SAP,20720,Dave Loebsack
Lofgren,Zoe,1947-12-21,F,rep,CA,19,Democrat,https://lofgren.house.gov,1401 Longworth HOB; Washington DC 20515-0519,202-225-3072,http://lofgren.house.gov/contact/,http://lofgren.house.gov/index.php?format=feed&amp;type=rss,RepZoeLofgren,zoelofgren,221191600719,RepZoeLofgren,UCOaQ79adORFcaTuJZoIFuZQ,L000397,00701,N00007479,,36520,400245,21899,Zoe Lofgren,gIQAi3CLAP,29504,Zoe Lofgren
Long,Billy,1955-08-11,M,rep,MO,7,Republican,http://long.house.gov,1541 Longworth HOB; Washington DC 20515-2507,202-225-6536,https://longforms.house.gov/email-billy,http://long.house.gov/common/rss//index.cfm?rss=49,USRepLong,Rep.Billy.Long,139631049438354,MOdistrict7,UCLQcbyxpHXXAsUJckscQY8g,L000576,02033,N00030676,,61880,412445,123401,,gIQA4szZKP,21150,Billy Long
Lowey,Nita,1937-07-05,F,rep,NY,17,Democrat,http://lowey.house.gov,2365 Rayburn HOB; Washington DC 20515-3217,202-225-6506,https://lowey.house.gov/contact-form/,http://www.house.gov/common/rss/?rss=18,NitaLowey,RepLowey,158290607551599,nitalowey,UCkmeBYqhbomcWNNWzQCqcbg,L000480,00709,N00001024,,6110,400246,26982,Nita Lowey,gIQAWtY09O,15612,Nita Lowey
Lucas,Frank,1960-01-06,M,rep,OK,3,Republican,http://lucas.house.gov,2405 Rayburn HOB; Washington DC 20515-3603,202-225-5565,https://lucas.house.gov/contact-me/email-me,http://lucas.house.gov/rss.xml,RepFrankLucas,7872057395,7872057395,RepFrankLucas,UCdYZbKY8pkWAThqwC3fdVMg,L000491,00711,N00005559,,35692,400247,27032,Frank D. Lucas,gIQAtwMLAP,29393,Frank Lucas (Oklahoma legislator)
Luetkemeyer,Blaine,1952-05-07,M,rep,MO,3,Republican,http://luetkemeyer.house.gov,2440 Rayburn HOB; Washington DC 20515-2503,202-225-2956,https://luetkemeyer.house.gov/forms/writeyourrep/,http://luetkemeyer.house.gov/news/rss.aspx,RepBlainePress,BlaineLuetkemeyer,1358702716,BLuetkemeyer,UCifiiQclKbBBrkSbCnN6REg,L000569,01931,N00030026,,1031348,412292,20400,,gIQAn2WgAP,20926,Blaine Luetkemeyer
Luján,Ben,1972-06-07,M,rep,NM,3,Democrat,http://lujan.house.gov,2446 Rayburn HOB; Washington DC 20515-3103,202-225-6190,https://forms.house.gov/lujan/contact-form.shtml,http://lujan.house.gov/index.php?option=com_bca-rss-syndicator&amp;feed_id=1,RepBenRayLujan,RepBenRayLujan,112962521120,Repbenraylujan,UCcO5AmF8HuJo4d0awEbst7Q,L000570,01939,N00029562,,1031351,412293,102842,,gIQAHFzTAP,20932,Ben Ray Luján
Lummis,Cynthia,1954-09-10,F,rep,WY,0,Republican,http://lummis.house.gov,2433 Rayburn HOB; Washington DC 20515-5000,202-225-2311,http://lummis.house.gov/contact/,http://lummis.house.gov/news/rss.aspx,CynthiaLummis,152754318103332,152754318103332,CynthiaLummis,UCUHix8UBq4Ha3LnKPxTtlJw,L000571,01960,N00029788,,1031365,412294,15546,Cynthia Lummis,gIQAWmVSAP,20953,Cynthia Lummis
Lynch,Stephen,1955-03-31,M,rep,MA,8,Democrat,http://lynch.house.gov,2369 Rayburn HOB; Washington DC 20515-2108,202-225-8273,https://lynch.house.gov/contact-me/email-me,http://lynch.house.gov/rss.xml,RepStephenLynch,repstephenlynch,133720816696865,RepLynch,UCxL4zG0YWqC5XTO4af_FOgw,L000562,01686,N00013855,,1000222,400249,4844,Stephen Lynch,gIQAMEoVBP,20119,Stephen F. Lynch
Maloney,Carolyn,1946-02-19,F,rep,NY,12,Democrat,http://maloney.house.gov,2308 Rayburn HOB; Washington DC 20515-3212,202-225-7944,https://maloney.house.gov/contact-me/email-me,http://maloney.house.gov/rss.xml,RepMaloney,RepCarolynMaloney,397176447066236,,,M000087,00729,N00000078,,26162,400251,26978,Carolyn B. Maloney,gIQAcoKHAP,29379,Carolyn Maloney
Marchant,Kenny,1951-02-23,M,rep,TX,24,Republican,http://marchant.house.gov,2313 Rayburn HOB; Washington DC 20515-4324,202-225-6605,https://marchant.house.gov/contact/contactform.htm,http://marchant.house.gov/news/rss.aspx,RepKenMarchant,RepKennyMarchant,6349487899,RepKennyMarchant,UCQpnTMp5TdTRWEes8cjIfyQ,M001158,01806,N00026710,,1013059,400656,5549,,gIQAZ91QKP,20532,Kenny Marchant
Marino,Tom,1952-08-15,M,rep,PA,10,Republican,http://marino.house.gov,410 Cannon HOB; Washington DC 20515-3810,202-225-3731,https://marino.house.gov/contact-me/email-me,http://marino.house.gov/rss.xml,RepTomMarino,144408762280226,144408762280226,RepMarino,UCL8AvZKY5KuPk0T7G0jv7HA,M001179,02053,N00031777,,95129,412468,119478,Tom Marino,gIQAjRiXKP,21170,Tom Marino
Markey,Edward,1946-07-11,M,sen,MA,,Democrat,http://www.markey.senate.gov,255 Dirksen Senate Office Building Washington DC 20510,202-224-2742,http://www.markey.senate.gov/contact,,MarkeyMemo,EdJMarkey,6846731378,RepMarkey,UCT1ujew5yQy2uMhGrjiKHoA,M000133,00735,N00000270,S369,260,400253,26900,Ed Markey,gIQAdQUz9O,14435,Ed Markey
Matsui,Doris,1944-09-25,F,rep,CA,6,Democrat,http://matsui.house.gov,2311 Rayburn HOB; Washington DC 20515-0506,202-225-7163,https://matsui.house.gov/email-representative-matsui,http://matsui.house.gov/index.php?format=feed&amp;type=rss,DorisMatsui,doris.matsui,,RepDorisMatsui,UCSqqxVkvskHq3cY2MCbTZsw,M001163,01814,N00027459,,26602,400663,28593,,gIQAK2naKP,20538,Doris Matsui
McCain,John,1936-08-29,M,sen,AZ,,Republican,http://www.mccain.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-2235,http://www.mccain.senate.gov/public/index.cfm/contact-form,,SenJohnMcCain,johnmccain,6425923706,SenatorJohnMcCain,UC9IJssXDUaKHzwx6gW4wEoA,M000303,00754,N00006424,S197,7476,300071,53270,John McCain,gIQAXQHr9O,15039,John McCain
McCarthy,Kevin,1965-01-26,M,rep,CA,23,Republican,http://kevinmccarthy.house.gov,2421 Rayburn HOB; Washington DC 20515-0523,202-225-2915,https://kevinmccarthy.house.gov/contact/email-me,http://kevinmccarthy.house.gov/index.php?format=feed&amp;type=rss,GOPLeader,CongressmanKevinMcCarthy,51052893175,repkevinmccarthy,UCdJUZUFSLJRlUpE-91-6DsA,M001165,01833,N00028152,,85231,412190,28918,Kevin McCarthy (California),gIQA7DQW9O,20703,Kevin McCarthy (California politician)
McCaul,Michael,1962-01-14,M,rep,TX,10,Republican,http://mccaul.house.gov,131 Cannon HOB; Washington DC 20515-4310,202-225-2401,https://mccaul.house.gov/contact/email-me,,RepMcCaul,michaeltmccaul,6355254859,MichaelTMcCaul,UCRw6sGE0PH7_FCeTT3PQRaA,M001157,01804,N00026460,,1013056,400654,49210,Michael McCaul,gIQAwuBTMP,20530,Michael McCaul
McClintock,Tom,1956-07-10,M,rep,CA,4,Republican,http://mcclintock.house.gov,2331 Rayburn HOB; Washington DC 20515-0504,202-225-2511,https://mcclintockforms.house.gov/forms/contact-form.shtml,http://mcclintock.house.gov/atom.xml,RepMcClintock,81125319109,81125319109,McClintockCA04,UCMh04KC4LfIzKoXh2Xws_pw,M001177,01908,N00006863,,30359,412295,9715,,gIQAr0cdKP,20903,Tom McClintock
McCollum,Betty,1954-07-12,F,rep,MN,4,Democrat,http://mccollum.house.gov,2256 Rayburn HOB; Washington DC 20515-2304,202-225-6631,https://mccollum.house.gov/contact-me/email-me,http://mccollum.house.gov/rss.xml,BettyMcCollum04,repbettymccollum,153386471383393,,,M001143,01653,N00012942,,86670,400259,3812,Betty McCollum,gIQAukFTKP,20122,Betty McCollum
McDermott,Jim,1936-12-28,M,rep,WA,7,Democrat,http://mcdermott.house.gov,1035 Longworth HOB; Washington DC 20515-4707,202-225-3106,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,http://mcdermott.house.gov/index.php?format=feed&amp;type=rss,RepJimMcDermott,CongressmanJimMcDermott,246418928093,RepJimMcDermott,UCaghNJXAOo8VgJMKANvN1dg,M000404,00766,N00009829,,5761,400262,27128,,gIQApQvNKP,15613,Jim McDermott
McGovern,James,1959-11-20,M,rep,MA,2,Democrat,http://mcgovern.house.gov,438 Cannon HOB; Washington DC 20515-2102,202-225-6101,https://mcgovern.house.gov/contact/email-me,http://mcgovern.house.gov/common/rss/?rss=15,RepMcGovern,RepJimMcGovern,148299805224565,repjimmcgovern,UCpiUqp2ZF64tXqgR_EQo27g,M000312,01504,N00000179,,45976,400263,552,,gIQAZRKbKP,29729,Jim McGovern (U.S. politician)
McHenry,Patrick,1975-10-22,M,rep,NC,10,Republican,http://mchenry.house.gov,2334 Rayburn HOB; Washington DC 20515-3310,202-225-2576,http://mchenry.house.gov/contact/zipauth.htm,http://mchenry.house.gov/news/rss.aspx,PatrickMcHenry,CongressmanMcHenry,8045519803,CongressmanMcHenry,UCY3PTRhkSH-eoltxPVZKD-w,M001156,01792,N00026627,,1007062,400644,21031,Patrick T. McHenry,gIQA70nx9O,20522,Patrick McHenry
McKinley,David,1947-03-28,M,rep,WV,1,Republican,http://mckinley.house.gov,412 Cannon HOB; Washington DC 20515-4801,202-225-4172,https://mckinleyforms.house.gov/email-me,http://mckinley.house.gov/common/rss//index.cfm?rss=49,RepMcKinley,RepMcKinley,130377260362609,RepDavidMcKinley,UCt7BWx4b8ubXa-PneAu103g,M001180,02074,N00031681,,9269013,412487,117396,David McKinley,gIQALnNUKP,21188,David McKinley
McMorris Rodgers,Cathy,1969-05-22,F,rep,WA,5,Republican,http://mcmorris.house.gov,203 Cannon HOB; Washington DC 20515-4705,202-225-2006,https://mcmorrisforms.house.gov/write-to-cathy1,http://mcmorris.house.gov/common/rss/?rss=96,CathyMcMorris,mcmorrisrodgers,321618789771,mcmorrisrodgers,UCRp0lwIxAhq2Ia9_YgRWUkg,M001159,01809,N00026314,,1013063,400659,3217,Cathy McMorris Rodgers,gIQABLyUMP,20535,Cathy McMorris Rodgers
